0
0.3
0.2
1.8
0.1
0.6
0.8
0.2
0.2
0.5
0.8
4.5
2.9
2.5
1.8
1.5
3.8
1
1.7
1
1.7
4.9
2.3
0.7
2.4
5.9
0.2
0.3
0.1
0
0.1
0
0
3.1
1.6
1.1
0.9
0.8
0.2
0.1
0
0.2
0
0.1
0
0
0
0
0
0
0
0
0
0
0
1.7
5.7
5.5
1.9
0.1
0
0.1
0
0.3
4.6
2
0
0.1
1.9
0.4
0
0
0
1
1.4
5.5
0
