0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
5.6167
5.6167
5.6167
5.6167
5.6167
5.6167
5.6167
5.6167
5.6167
5.6167
5.6167
5.6167
0.0000
